mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_deceased,split1_test_f1_deceased,split2_test_f1_deceased,split3_test_f1_deceased,mean_test_f1_deceased,std_test_f1_deceased,rank_test_f1_deceased
0.010346412658691406,0.0004877474559092992,0.012339770793914795,0.0002809295523872255,0.0001873817422860383,{'var_smoothing': 0.0001873817422860383},0.6543738200125865,0.649213341724355,0.6486656596173213,0.6563444108761329,0.6521493080575989,0.003290252492641924,59,0.5505742705201047,0.5534524471972321,0.5489509455140577,0.5589580022519991,0.5529839163708484,0.0038072454054199705,59,0.08218232044198895,0.0967416862613369,0.08313458262350938,0.10301592680447307,0.09126862903282708,0.008897711435520025,59
0.010967731475830078,0.000541288600188408,0.012940824031829834,0.00011781803036387114,0.0001519911082952933,{'var_smoothing': 0.0001519911082952933},0.6733794839521712,0.6650723725613593,0.6633937562940584,0.6696878147029205,0.6678833568776273,0.003921786171156038,58,0.5884205934777146,0.5841838430235292,0.5787359649808326,0.5850922617973408,0.5841081658198543,0.0034796460341220458,58,0.17991494929669608,0.1761491481838637,0.1610169491525424,0.17042115572967678,0.17187555059069473,0.007122500571196806,58
0.010660052299499512,0.000944396464237411,0.01240009069442749,0.0006029873449986109,0.0001232846739442066,{'var_smoothing': 0.0001232846739442066},0.6758967904342353,0.66784140969163,0.6642749244712991,0.6733383685800605,0.6703378732943063,0.0045523678091275175,8,0.5935404242307527,0.5896673979366683,0.5806837554761727,0.5920066200100641,0.5889745494134145,0.004981414661937184,7,0.19331819656179045,0.19050653074227464,0.1662877557648587,0.1881060116354234,0.1845546236760868,0.010706496009100645,7
0.009865403175354004,0.00043005360465515555,0.012170732021331787,0.0001971937406899983,0.0001,{'var_smoothing': 0.0001},0.6757709251101321,0.66784140969163,0.6644008056394763,0.6732124874118832,0.6703064069632804,0.004451364978744832,10,0.5934547031945864,0.5896673979366683,0.580764458512128,0.5919235946714262,0.5889525385787022,0.0049155960882921795,8,0.19325551232166016,0.19050653074227464,0.1663417803768681,0.18804523424878836,0.18453726442239782,0.010665616236118303,8
0.010590314865112305,0.00026564173968080543,0.012071549892425537,9.161439432929856e-05,8.111308307896872e-05,{'var_smoothing': 8.111308307896872e-05},0.6757709251101321,0.66784140969163,0.6644008056394763,0.6732124874118832,0.6703064069632804,0.004451364978744832,10,0.5934547031945864,0.5896673979366683,0.580764458512128,0.5919235946714262,0.5889525385787022,0.0049155960882921795,8,0.19325551232166016,0.19050653074227464,0.1663417803768681,0.18804523424878836,0.18453726442239782,0.010665616236118303,8
0.009788095951080322,0.0007246035321540415,0.012111067771911621,0.00027215888086747796,6.579332246575683e-05,{'var_smoothing': 6.579332246575683e-05},0.6758967904342353,0.66784140969163,0.6645266868076536,0.6732124874118832,0.6703693435863506,0.004448685858728023,6,0.5935112623617033,0.5896673979366683,0.5808451525651736,0.5919235946714262,0.5889868518837429,0.004895027045334692,5,0.1933809214795587,0.19050653074227464,0.16639584010399738,0.18804523424878836,0.18458213164365478,0.010668311568322692,5
0.010072946548461914,0.0005020460415144036,0.01195991039276123,0.0002468470359701429,5.3366992312063123e-05,{'var_smoothing': 5.3366992312063123e-05},0.6758967904342353,0.66784140969163,0.6645266868076536,0.6732124874118832,0.6703693435863506,0.004448685858728023,6,0.5935112623617033,0.5896673979366683,0.5808451525651736,0.5919235946714262,0.5889868518837429,0.004895027045334692,5,0.1933809214795587,0.19050653074227464,0.16639584010399738,0.18804523424878836,0.18458213164365478,0.010668311568322692,5
0.009997904300689697,0.0005694367695234843,0.011989772319793701,0.0002052812608630918,4.328761281083062e-05,{'var_smoothing': 4.328761281083062e-05},0.6758967904342353,0.6680931403398364,0.6645266868076536,0.6732124874118832,0.6704322762484022,0.0044141259848960975,3,0.5935112623617033,0.5898342673564968,0.5808451525651736,0.5919235946714262,0.5890285692387,0.004901356133783899,3,0.1933809214795587,0.19062798852406762,0.16639584010399738,0.18804523424878836,0.18461249608910302,0.010685289883944998,4
0.009748399257659912,0.0005053809290674344,0.012062132358551025,0.00025044378737035087,3.511191734215127e-05,{'var_smoothing': 3.511191734215127e-05},0.6758967904342353,0.6680931403398364,0.6645266868076536,0.6732124874118832,0.6704322762484022,0.0044141259848960975,3,0.5935112623617033,0.5898342673564968,0.5808451525651736,0.5918967736673036,0.5890218639876693,0.004897407792579886,4,0.1933809214795587,0.19062798852406762,0.16639584010399738,0.1881060116354234,0.18462769043576177,0.010690202474023703,3
0.009901642799377441,0.0005007407882594932,0.011786580085754395,3.3537240765216406e-05,2.848035868435799e-05,{'var_smoothing': 2.848035868435799e-05},0.6758967904342353,0.6680931403398364,0.6645266868076536,0.6733383685800605,0.6704637465404465,0.004434238092716517,2,0.5935112623617033,0.5898342673564968,0.5808451525651736,0.5919799741490662,0.5890426641081099,0.00490973501902475,2,0.1933809214795587,0.19062798852406762,0.16639584010399738,0.18816682832201748,0.1846428946074103,0.01069518080357998,2
